year,Base case diesel consumed,Modeled non-residential ashp
2017,45140.8285537,31598.5800011
2018,45140.8285537,31598.5800011
2019,45140.8285537,31598.5800011
2020,45140.8285537,31598.5800011
2021,45140.8285537,31598.5800011
2022,45140.8285537,31598.5800011
2023,45140.8285537,31598.5800011
2024,45140.8285537,31598.5800011
2025,45140.8285537,31598.5800011
2026,45140.8285537,31598.5800011
2027,45140.8285537,31598.5800011
2028,45140.8285537,31598.5800011
2029,45140.8285537,31598.5800011
2030,45140.8285537,31598.5800011
2031,45140.8285537,31598.5800011
