year,Base case diesel consumed,Modeled biomass for heat (pellet)
2017,14029.0,
2018,14029.0,
2019,14029.0,
2020,14029.0,
2021,14029.0,
2022,14029.0,
2023,14029.0,
2024,14029.0,
2025,14029.0,
2026,14029.0,
2027,14029.0,
2028,14029.0,
2029,14029.0,
2030,14029.0,
2031,14029.0,
2032,14029.0,
2033,14029.0,
2034,14029.0,
2035,14029.0,
2036,14029.0,
