year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,21687.47,408251.46,868282.19,24606.97,333524.58,431638.54
2018,22468.16,430982.8,956197.68,25951.26,347387.37,458193.5
2019,23596.35,461582.68,1065988.18,27691.01,366048.83,491875.3
2020,23873.04,476445.48,1144643.08,28732.94,375112.97,513369.95
2021,23910.37,486936.86,1230837.93,29581.74,381511.18,534770.19
2022,23799.89,494805.4,1297182.16,30317.66,386309.84,551098.55
2023,23551.95,500051.1,1358040.64,30934.41,389508.95,565347.15
2024,23246.17,504422.51,1417474.83,31519.53,392174.87,578968.72
2025,22969.59,509668.2,1480193.13,32153.98,395373.98,593522.0
2026,22717.85,515788.18,1562743.64,32840.54,399106.27,612356.75
2027,22423.35,521033.87,1627645.2,33484.58,402305.38,627267.7
2028,22085.32,525405.28,1690772.07,34087.11,404971.3,641494.22
2029,21752.78,531525.26,1777150.04,34826.82,408703.59,660955.99
2030,21316.27,535022.39,1839256.95,35426.38,410836.33,674621.72
2031,20993.97,541142.36,1911054.43,36155.17,414568.62,691056.06
