year,Base case diesel consumed,Modeled non-residential ashp
2017,27715.4463064,19400.8124394
2018,27715.4463064,19400.8124394
2019,27715.4463064,19400.8124394
2020,27715.4463064,19400.8124394
2021,27715.4463064,19400.8124394
2022,27715.4463064,19400.8124394
2023,27715.4463064,19400.8124394
2024,27715.4463064,19400.8124394
2025,27715.4463064,19400.8124394
2026,27715.4463064,19400.8124394
2027,27715.4463064,19400.8124394
2028,27715.4463064,19400.8124394
2029,27715.4463064,19400.8124394
2030,27715.4463064,19400.8124394
2031,27715.4463064,19400.8124394
