year,Base case cost,Modeled non-residential energy efficiency
2017,362314.775694,345279.869719
2018,383209.273184,363263.903476
2019,411864.584029,387927.7212
2020,424998.268166,399231.97099
2021,433953.052805,406939.414028
2022,440519.894873,412591.538923
2023,445295.780014,416702.175211
2024,448877.69387,419785.152426
2025,453056.593368,423381.959178
2026,458429.464151,428006.425001
2027,463205.349292,432117.061288
2028,466787.263147,435200.038504
2029,472160.133931,439824.504327
2030,475145.062144,442393.652007
2031,480517.932927,447018.11783
