year,Base case diesel consumed,Modeled non-residential ashp
2017,28771.0684867,20139.7479321
2018,28771.0684867,20139.7479321
2019,28771.0684867,20139.7479321
2020,28771.0684867,20139.7479321
2021,28771.0684867,20139.7479321
2022,28771.0684867,20139.7479321
2023,28771.0684867,20139.7479321
2024,28771.0684867,20139.7479321
2025,28771.0684867,20139.7479321
2026,28771.0684867,20139.7479321
2027,28771.0684867,20139.7479321
2028,28771.0684867,20139.7479321
2029,28771.0684867,20139.7479321
2030,28771.0684867,20139.7479321
2031,28771.0684867,20139.7479321
