year,Base case cost,Modeled transmission and interties
2021,236783.235403,
2022,244372.441666,
2023,249937.859592,
2024,254491.38335,
2025,258990.269193,
2026,265553.37543,
2027,271106.773015,
2028,275650.461949,
2029,282213.568185,
2030,285129.04728,
2031,291677.947659,
2032,298730.609606,
2033,305783.271553,
2034,312835.933499,
2035,316681.349891,
2036,324221.382031,
2037,328745.401315,
2038,336285.433456,
2039,341071.714727,
2040,349598.507595,
