year,Base case cost,Modeled non-residential energy efficiency
2017,74990.6313084,70354.3299165
2018,77475.9376012,72470.846672
2019,80937.6178575,75527.1011881
2020,82594.4887193,76868.6926268
2021,83773.0385602,77765.5727727
2022,84619.553106,78345.0983618
2023,85245.8126596,78728.3270954
2024,85780.023832,79029.2430338
2025,86350.3932342,79361.8330726
2026,87086.7802839,79860.5419561
2027,87713.0398375,80263.2137069
2028,88191.3608585,80522.526248
2029,88909.6687933,81021.5971252
2030,89351.8315844,81262.9917513
2031,90088.2186341,81784.0731808
