year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,31255.86,203451.29,177654.75,23119.86,226956.67,309011.75
2018,33159.93,215739.88,190821.06,24084.97,235984.52,324615.99
2019,35768.99,232579.79,207969.85,25404.37,248356.02,345120.07
2020,36980.36,240317.05,218300.77,26043.94,254040.23,356584.79
2021,37844.23,245778.65,227001.56,26518.39,258052.61,365838.95
2022,38495.64,249874.84,234728.53,26883.09,261061.89,373769.6
2023,38936.74,252605.64,241417.95,27144.17,263068.08,380334.48
2024,39306.61,254881.3,243359.62,27367.55,264739.91,382751.55
2025,39750.03,257612.1,250169.41,27634.16,266746.1,389396.22
2026,40349.44,261253.16,262405.59,28010.71,269421.02,400864.55
2027,40797.31,263983.96,269441.96,28288.13,271427.21,407659.41
2028,41175.59,266259.62,276139.57,28532.33,273099.03,414003.71
2029,41695.34,269445.55,283769.61,28847.84,275439.58,421418.09
2030,42004.67,271266.08,290185.09,29060.19,276777.04,427349.37
2031,42608.5,274907.15,303185.99,29445.4,279451.96,439324.59
2032,43201.8,278548.21,311607.97,29802.52,282126.88,447489.9
2033,43725.65,281734.14,319677.02,30126.75,284467.44,455195.26
2034,44394.68,285830.33,328791.8,30531.35,287476.72,464045.8
2035,44783.47,288106.0,336112.51,30799.89,289148.55,470803.11
2036,45374.46,291747.06,344966.41,31149.01,291823.47,479254.71
2037,45760.71,294022.72,352449.97,31410.22,293495.29,486119.97
2038,46360.62,297663.79,361509.22,31781.3,296170.21,494707.68
2039,46820.45,300394.58,374809.71,32084.47,298176.4,506429.46
2040,47501.28,304490.78,384660.89,32515.82,301185.69,515768.1
