year,Base case cost,Modeled non-residential energy efficiency
2017,430407.959234,429834.346328
2018,451724.399229,447436.41265
2019,480935.817,472096.755007
2020,494357.27922,482736.027928
2021,503831.252551,489892.794025
2022,510936.732549,494971.57587
2023,515673.719215,497971.673262
2024,519621.208103,500297.641985
2025,524358.194768,503354.053867
2026,530674.176989,507842.876582
2027,535411.163655,510952.994141
2028,539358.652543,513386.404447
2029,544885.136986,517250.359523
2030,548043.128096,519031.167356
2031,554359.110317,523646.587257
