year,Base case cost,Modeled residential energy efficiency
2017,486666.498041,494734.156255
2018,515437.053573,521574.485223
2019,553089.920069,556868.144229
2020,574885.557261,577213.186211
2021,592840.514426,593956.774959
2022,608498.127993,608552.667085
2023,621752.431704,620894.524896
2024,626111.168986,624400.529624
2025,639565.631182,636972.418923
2026,663270.142434,659719.571274
2027,677101.373544,672696.718597
2028,690143.275397,684942.882154
2029,705187.700791,699115.793363
2030,717534.465616,710737.95218
2031,742510.571951,734823.855295
2032,759097.864429,750533.44624
2033,774872.279594,765486.968287
2034,792837.602756,782554.121402
2035,806915.619122,795924.00976
2036,824221.127341,812398.960988
