year,Base case cost,Modeled non-residential energy efficiency
2017,590063.963372,593417.011891
2018,628380.666384,629136.337627
2019,680108.215449,677357.42737
2020,704056.154832,699682.005955
2021,720340.753611,714862.719393
2022,732793.68209,726471.500257
2023,741414.940268,734508.348547
2024,748120.363295,740759.230551
2025,756741.621472,748796.078842
2026,766320.797225,757725.910275
2027,774942.055403,765762.758566
2028,781647.47843,772013.64057
2029,791226.654183,780943.472004
2030,796974.159634,786301.370864
2031,806553.335387,795231.202298
