year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,58204.89,398047.51,481617.91,22510.39,192016.46,276195.04
2018,62307.0,426374.3,512094.15,23717.78,202006.37,294775.54
2019,67852.48,464615.46,540259.99,25339.18,215492.75,314455.39
2020,70384.78,482319.71,553299.73,26120.16,221736.45,323566.43
2021,72093.53,494358.59,573167.53,26662.34,225982.16,334472.83
2022,73385.91,503564.8,580080.88,27089.08,229228.88,339278.25
2023,74276.3,509938.33,596092.37,27388.09,231476.61,347430.51
2024,74957.98,514895.52,599886.39,27629.91,233224.85,350054.49
2025,75841.72,521269.04,604764.42,27934.3,235472.58,353428.18
2026,76817.15,528350.74,621675.14,28277.89,237970.06,362137.51
2027,77687.61,534724.27,626645.03,28593.27,240217.79,365558.05
2028,78342.76,539681.46,642164.5,28857.14,241966.02,373262.57
2029,79305.15,546763.16,647788.67,29211.11,244463.5,377115.24
2030,79864.82,551012.17,662980.48,29438.51,245961.99,384554.23
2031,80834.25,558093.87,668706.71,29785.97,248459.46,388458.96
2032,,,687037.22,,,397990.89
2033,,,693448.35,,,402343.36
2034,,,712115.69,,,412047.1
2035,,,716266.94,,,414853.3
2036,,,735230.27,,,424708.02
