year,Base case diesel consumed,Modeled non-residential ashp
2017,70816.9760307,52843.6579583
2018,70816.9760307,52843.6579583
2019,70816.9760307,52843.6579583
2020,70816.9760307,52843.6579583
2021,70816.9760307,52843.6579583
2022,70816.9760307,52843.6579583
2023,70816.9760307,52843.6579583
2024,70816.9760307,52843.6579583
2025,70816.9760307,52843.6579583
2026,70816.9760307,52843.6579583
2027,70816.9760307,52843.6579583
2028,70816.9760307,52843.6579583
2029,70816.9760307,52843.6579583
2030,70816.9760307,52843.6579583
2031,70816.9760307,52843.6579583
