year,Base case cost,Modeled wind power
2019,234048.266631,
2020,246183.741707,
2021,254611.421537,
2022,260707.09093,
2023,265417.430611,
2024,268705.788158,
2025,273437.820799,
2026,278144.151622,
2027,282900.480376,
2028,286727.691023,
2029,291986.758439,
2030,294826.175863,
2031,300107.803956,
2032,305881.75809,
2033,311674.802028,
2034,316909.035345,
2035,320823.885546,
2036,326067.663764,
2037,330004.206924,
2038,335735.104874,
