year,Base case cost,Modeled residential energy efficiency
2017,757812.954062,729436.44715
2018,806869.690057,776395.741178
2019,854715.381717,821409.886182
2020,876866.164893,842249.768128
2021,907640.354906,872132.545306
2022,919359.131783,883169.653543
2023,943522.875671,906861.472989
2024,949940.877634,912912.422607
2025,958192.594443,920692.214973
2026,983812.652437,945787.912476
2027,992203.086679,953706.422275
2028,1015427.07251,976563.355762
2029,1024903.9077,985515.830464
2030,1047534.71012,1007832.01659
2031,1057165.6758,1016938.62177
2032,1085028.11335,1044224.26278
2033,1095791.71912,1054411.07201
2034,1124162.78726,1082205.34361
2035,1131120.24591,1088795.74991
2036,1159938.29244,1117036.99991
