year,population
2003,248.0
2004,232.0
2005,218.0
2006,208.0
2007,216.0
2008,218.0
2009,196.0
2010,189.0
2011,195.0
2012,198.0
2013,201.0
2014,204.0
2015,207.0
2016,210.0
2017,213.0
2018,216.0
2019,219.0
2020,222.0
2021,225.0
2022,227.0
2023,230.0
2024,232.0
2025,235.0
2026,237.0
2027,240.0
2028,242.0
2029,245.0
2030,247.0
2031,249.0
2032,252.0
2033,255.0
2034,257.0
2035,260.0
2036,263.0
2037,265.0
2038,268.0
2039,270.0
2040,273.0
