year,Base case diesel consumed,Modeled non-residential ashp
2017,15709.0117553,-18441.0137655
2018,15709.0117553,-18441.0137655
2019,15709.0117553,-18441.0137655
2020,15709.0117553,-18441.0137655
2021,15709.0117553,-18441.0137655
2022,15709.0117553,-18441.0137655
2023,15709.0117553,-18441.0137655
2024,15709.0117553,-18441.0137655
2025,15709.0117553,-18441.0137655
2026,15709.0117553,-18441.0137655
2027,15709.0117553,-18441.0137655
2028,15709.0117553,-18441.0137655
2029,15709.0117553,-18441.0137655
2030,15709.0117553,-18441.0137655
2031,15709.0117553,-18441.0137655
