year,Base case cost,Modeled residential energy efficiency
2017,783736.236893,774124.244152
2018,828780.374318,809162.716883
2019,899104.608956,866682.646824
2020,933884.655768,893976.427854
2021,961636.115805,915737.787773
2022,984665.136878,933793.841797
2023,1004097.25706,949029.902141
2024,1022417.60708,963452.135626
2025,1063565.87494,1000521.30001
2026,1086474.41594,1018929.62459
2027,1106884.05829,1035371.70192
2028,1126099.32297,1050911.98956
2029,1159366.84001,1080079.54116
2030,1176165.81354,1093784.95944
2031,1200285.93132,1113667.78357
