year,Base case cost,Modeled residential energy efficiency
2017,538296.6632,574648.479116
2018,575571.725314,604932.648506
2019,621022.9035,641536.36273
2020,637631.977464,652857.76376
2021,655210.909113,665998.710109
2022,659880.49792,666919.416691
2023,660575.209841,664393.794062
2024,651770.984911,652577.911897
2025,651960.643925,649644.748728
2026,654275.361961,648565.007466
2027,654019.386057,645279.204571
2028,652418.645196,640852.849024
2029,635624.513757,620958.234642
2030,623678.129701,606432.187464
2031,615565.937764,595144.748095
