year,Base case diesel consumed,Modeled non-residential ashp
2017,354.543755975,-416.203540393
2018,354.543755975,-416.203540393
2019,354.543755975,-416.203540393
2020,354.543755975,-416.203540393
2021,354.543755975,-416.203540393
2022,354.543755975,-416.203540393
2023,354.543755975,-416.203540393
2024,354.543755975,-416.203540393
2025,354.543755975,-416.203540393
2026,354.543755975,-416.203540393
2027,354.543755975,-416.203540393
2028,354.543755975,-416.203540393
2029,354.543755975,-416.203540393
2030,354.543755975,-416.203540393
2031,354.543755975,-416.203540393
