year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,11935.37,1114830.52,329271.83,21625.09,155945.82,156445.63
2018,12686.58,1179046.62,357078.45,23391.75,168179.67,171236.88
2019,13706.54,1268949.15,392975.05,25833.27,185307.06,191450.26
2020,14216.51,1310047.46,416657.25,26999.98,193136.72,202431.36
2021,14606.35,1340871.18,438054.76,27884.33,199008.97,211566.01
2022,14884.82,1361420.33,450457.99,28495.74,202923.8,217247.07
2023,15107.34,1376832.2,468017.66,28970.4,205859.93,223472.83
2024,15298.95,1389675.42,478469.55,29373.41,208306.7,227688.45
2025,15501.84,1402518.64,495652.63,29789.78,210753.47,233518.53
2026,15791.2,1423067.79,515543.77,30415.64,214668.3,241070.51
2027,16018.9,1435911.01,533224.12,30861.77,217115.07,247069.12
2028,16230.35,1448754.23,551120.67,31289.35,219561.84,253141.0
2029,16518.03,1466734.73,577917.73,31878.76,222987.32,262098.61
2030,16729.56,1477009.31,595416.07,32271.28,224944.73,267767.5
2031,17001.54,1494989.82,615935.96,32843.29,228370.21,275264.52
2032,,,636758.53,,,282864.12
2033,,,658876.56,,,291170.8
2034,,,680326.12,,,298982.89
2035,,,700006.34,,,305659.27
2036,,,723075.65,,,314288.34
