year,Base case cost,Modeled non-residential energy efficiency
2017,1270776.33568,1520819.88724
2018,1347226.28398,1594089.03434
2019,1454256.21159,1696665.84028
2020,1503184.1785,1743558.09443
2021,1539880.15368,1778727.28503
2022,1564344.13714,1802173.41211
2023,1582692.12473,1819758.00741
2024,1597982.11439,1834411.83683
2025,1613272.10405,1849065.66625
2026,1637736.0875,1872511.79332
2027,1653026.07716,1887165.62274
2028,1668316.06682,1901819.45216
2029,1689722.05234,1922334.81335
2030,1701954.04407,1934057.87689
2031,1723360.02959,1954573.23807
