year,Base case cost,Modeled residential energy efficiency
2017,485717.460079,433222.051002
2018,528315.332206,470801.072701
2019,584425.305375,519884.655271
2020,619088.615589,551335.901211
2021,649620.773585,579459.011002
2022,667705.062628,595937.267907
2023,691490.490575,618518.171752
2024,706157.993405,632181.904496
2025,729171.16043,654191.301435
2026,756614.274734,680028.383603
2027,780293.233318,702703.5721
2028,804261.666491,725668.235188
2029,840016.344274,760017.634852
2030,863183.569066,782381.843575
2031,891200.479295,808993.475684
2032,919622.65395,836010.372219
2033,950047.356539,864829.042671
2034,979309.007507,892685.415519
2035,1005665.60605,918038.24398
2036,1037363.99684,948130.60263
