year,Base case diesel consumed,Modeled non-residential ashp
2017,191.139436757,-224.381077932
2018,191.139436757,-224.381077932
2019,191.139436757,-224.381077932
2020,191.139436757,-224.381077932
2021,191.139436757,-224.381077932
2022,191.139436757,-224.381077932
2023,191.139436757,-224.381077932
2024,191.139436757,-224.381077932
2025,191.139436757,-224.381077932
2026,191.139436757,-224.381077932
2027,191.139436757,-224.381077932
2028,191.139436757,-224.381077932
2029,191.139436757,-224.381077932
2030,191.139436757,-224.381077932
2031,191.139436757,-224.381077932
