year,population
2003,99.0
2004,101.0
2005,105.0
2006,106.0
2007,119.0
2008,111.0
2009,92.0
2010,109.0
2011,112.0
2012,114.0
2013,116.0
2014,119.0
2015,122.0
2016,124.0
2017,127.0
2018,130.0
2019,133.0
2020,136.0
2021,139.0
2022,142.0
2023,146.0
2024,149.0
2025,152.0
2026,155.0
2027,159.0
2028,162.0
2029,165.0
2030,169.0
2031,172.0
2032,175.0
2033,179.0
2034,182.0
2035,186.0
2036,190.0
2037,193.0
2038,197.0
2039,201.0
2040,205.0
