year,Base case cost,Modeled transmission and interties
2021,409793.826878,
2022,422424.458528,
2023,432248.283145,
2024,440438.830117,
2025,448854.858718,
2026,460076.230186,
2027,469649.682344,
2028,478061.318446,
2029,489276.833248,
2030,494884.590649,
2031,507237.030679,
2032,518446.688816,
2033,530780.094682,
2034,543100.323051,
2035,551210.340869,
2036,563801.440026,
2037,570497.805163,
2038,584174.583723,
2039,593646.276315,
2040,607614.423993,
