year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,8324.41,1888919.87,1391416.05,2876.37,7785724.31,1087091.3
2018,8952.26,2031388.95,1502970.32,2994.19,8104635.92,1136435.13
2019,9814.75,2227097.6,1645849.52,3156.03,8542722.26,1197863.76
2020,10216.42,2318243.74,1712391.74,3231.41,8746749.41,1226472.52
2021,10496.1,2381705.31,1758722.53,3283.89,8888805.7,1246391.71
2022,10702.57,2428556.12,1792926.47,3322.64,8993679.48,1261097.15
2023,10846.16,2461138.74,1816713.76,3349.58,9066614.42,1271324.12
2024,10963.47,2487758.52,1836147.82,3371.6,9126201.79,1279679.48
2025,11105.18,2519915.22,1859624.16,3398.19,9198183.33,1289772.76
2026,11275.05,2558460.67,1887764.68,3430.07,9284465.84,1301871.33
2027,11420.52,2591469.2,1901554.14,3457.36,9358354.18,1306671.67
2028,11537.83,2618088.98,1910469.86,3479.38,9417941.55,1309395.92
2029,11698.31,2654504.85,1936768.95,3509.49,9499457.07,1320729.19
2030,11796.86,2676865.47,1942272.58,3527.98,9549510.46,1322014.34
2031,11970.48,2716262.75,1948969.7,3560.56,9637699.77,1322770.53
2032,12148.79,2756724.82,1955794.49,3594.03,9728272.57,1323641.42
2033,12322.42,2796122.1,1961242.53,3626.61,9816461.88,1323975.59
2034,12506.36,2837861.92,1967678.98,3661.12,9909894.88,1324801.17
2035,12622.74,2864268.74,1963048.83,3682.96,9969005.55,1320857.11
2036,12813.25,2907499.27,1969291.82,3718.71,10065775.44,1321717.52
2037,12926.81,2933267.22,1963273.96,3740.02,10123456.01,1317261.66
2038,13113.57,2975645.92,1955913.76,3775.07,10218319.1,1311391.45
2039,13256.22,3008015.57,1953100.13,3801.84,10290777.35,1308461.93
2040,13460.82,3054440.48,1946578.86,3840.23,10394697.72,1303147.14
