year,Base case cost,Modeled transmission and interties
2021,5718987.69189,
2022,5864728.14043,
2023,5966950.07021,
2024,6050354.55945,
2025,6150707.24357,
2026,6269433.33704,
2027,6369349.26654,
2028,6448380.50373,
2029,6558378.46083,
2030,6623021.35001,
2031,6739100.11747,
2032,6856586.75742,
2033,6969469.21834,
2034,7088923.35371,
2035,7160022.38974,
2036,7282705.46403,
2037,7351286.48547,
2038,7469919.04133,
2039,7557082.82583,
2040,7686193.00479,
