year,Base case cost,Modeled residential energy efficiency
2017,670055.327808,615335.490777
2018,715404.511395,654592.556679
2019,774265.796022,705379.338156
2020,811680.417695,738558.348137
2021,844963.88715,768433.211364
2022,864423.831922,785310.993118
2023,890960.571328,809689.955607
2024,907003.729887,823798.433124
2025,932768.20837,847650.048797
2026,962962.634133,875350.656561
2027,989392.904175,899910.178129
2028,1016112.64881,924779.4941
2029,1055994.29378,962429.04593
2030,1081912.83003,986737.129575
2031,1112681.05172,1015311.56089
2032,1143854.53783,1044309.73739
2033,1177030.55188,1075127.73543
2034,1209043.5143,1105001.06048
2035,1238151.42431,1132388.05269
2036,1272601.12656,1164531.38323
