year,annotation,Electricity price ($/kwh)
2002,,0.52
2003,,0.48
2004,,0.49
2005,,0.6
2006,,0.69
2007,,0.6
2008,,0.75
2009,,0.7
2010,,0.73
2011,,0.86
2012,,0.96
2013,,0.86
2016,start of forecast,0.59
2017,,0.63
2018,,0.66
2019,,0.7
2020,,0.71
2021,,0.72
2022,,0.73
2023,,0.74
2024,,0.74
2025,,0.75
2026,,0.76
2027,,0.76
2028,,0.77
2029,,0.77
2030,,0.78
2031,,0.78
2032,,0.79
2033,,0.8
2034,,0.81
2035,,0.81
2036,,0.82
2037,,0.82
2038,,0.83
2039,,0.84
2040,,0.84
