year,Base case cost,Modeled transmission and interties
2021,332051.457797,
2022,339999.49801,
2023,345298.191485,
2024,349713.769381,
2025,355012.462857,
2026,362077.387491,
2027,367376.080966,
2028,371791.658863,
2029,377973.467917,
2030,382389.045814,
2031,388570.854868,
2032,395635.779502,
2033,402700.704136,
2034,409765.62877,
2035,414181.206666,
2036,420883.924825,
2037,425295.706007,
2038,432354.555899,
2039,437272.059331,
2040,445206.431376,
