year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,38327.85,2309956.94,3150546.04,-42259.79,-859844.48,-896837.83
2018,41244.96,2486178.8,3315401.07,-39144.39,-797423.68,-828501.46
2019,45475.86,2740721.48,3557864.14,-34688.8,-707260.3,-731959.35
2020,47408.14,2858202.72,3659952.85,-32613.5,-665646.43,-686195.99
2021,48789.11,2943050.28,3719668.55,-31103.73,-635591.97,-651351.93
2022,49843.0,3008317.63,3767490.08,-29937.86,-612473.16,-625179.0
2023,50566.12,3054004.78,3786475.3,-29110.34,-596289.98,-605037.13
2024,51074.6,3086638.46,3800921.66,-28513.73,-584730.58,-590939.66
2025,51800.2,3132325.61,3827851.18,-27693.81,-568547.41,-572281.7
2026,52635.6,3184539.49,3851587.97,-26765.1,-550052.35,-550323.12
2027,53359.64,3230226.64,3877539.21,-25949.19,-533869.18,-531969.51
2028,53865.36,3262860.32,3890495.57,-25359.04,-522309.78,-518335.58
2029,54728.85,3315074.2,3940789.41,-24458.55,-503814.72,-499981.25
2030,55260.53,3347707.88,3962713.51,-23890.19,-492255.32,-487512.84
2031,56107.8,3399921.76,4003256.99,-22979.46,-473760.26,-468236.47
2032,,,4030270.41,,,-444920.05
2033,,,4050304.78,,,-424113.31
2034,,,4085759.17,,,-402126.28
2035,,,4092241.8,,,-386212.46
2036,,,4136814.43,,,-365344.14
