year,Base case diesel consumed,Modeled non-residential ashp
2017,656172.979537,460370.916299
2018,656172.979537,460370.916299
2019,656172.979537,460370.916299
2020,656172.979537,460370.916299
2021,656172.979537,460370.916299
2022,656172.979537,460370.916299
2023,656172.979537,460370.916299
2024,656172.979537,460370.916299
2025,656172.979537,460370.916299
2026,656172.979537,460370.916299
2027,656172.979537,460370.916299
2028,656172.979537,460370.916299
2029,656172.979537,460370.916299
2030,656172.979537,460370.916299
2031,656172.979537,460370.916299
