year,Base case cost,Modeled residential energy efficiency
2017,1543750.10021,1505674.76823
2018,1640266.77598,1590715.41719
2019,1756504.69636,1691124.33506
2020,1830264.16116,1757365.02368
2021,1877054.73271,1799011.16941
2022,1913477.42031,1831872.33144
2023,1957117.1218,1872741.9575
2024,1986018.65328,1899269.13861
2025,2015131.01803,1926007.15298
2026,2062741.89143,1970452.22587
2027,2108068.25901,2013008.51802
2028,2138076.66511,2040642.57375
2029,2184228.7963,2084024.6295
2030,2251281.46627,2149098.67415
2031,2314877.46098,2209528.86837
2032,2365896.80544,2257382.41232
2033,2406992.96365,2294917.04497
2034,2462141.60496,2346504.16071
2035,2505341.11285,2387725.04329
2036,2561614.19821,2440436.60309
