year,Base case cost,Modeled diesel efficiency
2019,360912.694515,553192.836936
2020,383868.649544,568786.331001
2021,400661.494165,578900.643276
2022,413759.586723,585776.837937
2023,423116.214517,589369.618851
2024,431251.63889,591967.368978
2025,440727.643582,595896.283754
2026,452853.667114,602344.126145
2027,462464.619603,606612.785956
2028,470833.607472,609857.119155
2029,482419.098342,616127.823403
2030,489593.57576,618488.395774
2031,501054.499431,624843.276814
2032,513639.493769,632315.293566
2033,526014.651697,639689.570754
2034,538460.99088,647219.398799
2035,547259.290698,651521.538942
2036,560149.029788,659629.801695
2037,569066.706504,664211.700588
2038,581788.873054,672334.84565
