year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,42641.78,510467.05,850376.1,11825.04,286408.38,317198.23
2018,45737.85,539794.49,916637.55,12815.93,303544.86,342560.04
2019,49772.13,578897.75,994430.49,14097.6,326393.49,372921.17
2020,52116.49,597363.18,1046289.3,14896.72,337183.12,392339.34
2021,54025.0,610397.59,1082811.09,15572.97,344799.33,406035.16
2022,55684.35,620173.41,1121567.27,16180.95,350511.49,420132.54
2023,57079.74,626690.62,1147777.48,16713.96,354319.6,429664.25
2024,58411.65,632121.63,1179783.53,17232.89,357493.02,441030.05
2025,59867.51,638638.83,1214166.73,17793.05,361301.12,453325.65
2026,61558.18,647328.45,1245454.31,18429.76,366378.6,464832.64
2027,63055.45,653845.66,1280732.15,19008.74,370186.7,477448.55
2028,64458.3,659276.66,1314353.52,19559.91,373360.12,489392.7
2029,66207.35,666880.07,1352629.79,20236.93,377802.91,503160.86
2030,67624.8,671224.88,1376993.29,20808.64,380341.65,511873.99
2031,69346.57,678828.29,1416114.49,21474.16,384784.44,525944.67
2032,71095.14,687517.9,1457998.04,22138.2,389861.91,541083.07
2033,72826.62,696207.52,1492292.61,22794.96,394939.39,553666.68
2034,74571.33,704897.13,1526984.79,23457.85,400016.86,566392.66
2035,76007.13,710328.14,1563476.47,24025.15,403190.28,579364.48
2036,77845.18,719017.75,1598988.74,24729.86,408267.76,592384.07
2037,79380.15,724448.76,1636275.65,25341.47,411441.18,605640.62
2038,81263.23,733138.37,1681215.89,26066.63,416518.65,621873.43
2039,82857.65,739655.58,1713141.86,26691.38,420326.76,633451.61
2040,84778.28,749431.39,1752795.71,27420.07,426038.92,648032.74
