year,Base case diesel consumed,Modeled non-residential ashp
2017,13489.7291532,-15835.7689766
2018,13489.7291532,-15835.7689766
2019,13489.7291532,-15835.7689766
2020,13489.7291532,-15835.7689766
2021,13489.7291532,-15835.7689766
2022,13489.7291532,-15835.7689766
2023,13489.7291532,-15835.7689766
2024,13489.7291532,-15835.7689766
2025,13489.7291532,-15835.7689766
2026,13489.7291532,-15835.7689766
2027,13489.7291532,-15835.7689766
2028,13489.7291532,-15835.7689766
2029,13489.7291532,-15835.7689766
2030,13489.7291532,-15835.7689766
2031,13489.7291532,-15835.7689766
