year,Base case diesel consumed,Modeled biomass for heat (pellet)
2017,45874.0,32724.413437
2018,45874.0,32724.413437
2019,45874.0,32724.413437
2020,45874.0,32724.413437
2021,45874.0,32724.413437
2022,45874.0,32724.413437
2023,45874.0,32724.413437
2024,45874.0,32724.413437
2025,45874.0,32724.413437
2026,45874.0,32724.413437
2027,45874.0,32724.413437
2028,45874.0,32724.413437
2029,45874.0,32724.413437
2030,45874.0,32724.413437
2031,45874.0,32724.413437
2032,,
2033,,
2034,,
2035,,
2036,,
