year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,14879.6,121627.61,96746.37,38818.47,380090.18,627776.09
2018,16621.12,135848.64,105026.11,38822.74,380090.18,627776.09
2019,19033.93,155574.59,116510.91,38821.32,380090.18,627776.09
2020,20211.15,165208.2,122119.77,38818.5,380090.18,627776.09
2021,20996.28,171630.6,125859.0,38817.41,380090.18,627776.09
2022,21612.01,176676.77,128796.98,38814.43,380090.18,627776.09
2023,22059.4,180346.72,126141.12,38811.62,380090.18,613176.64
2024,22393.73,183099.18,127684.99,38807.4,380090.18,613176.64
2025,22840.03,186769.12,129743.49,38802.89,380090.18,613176.64
2026,23341.81,190897.81,132059.3,38797.49,380090.18,613176.64
2027,23787.98,194567.75,134117.8,38793.14,380090.18,613176.64
2028,24122.17,197320.21,135661.67,38789.24,380090.18,613176.64
2029,24618.9,201448.9,137977.48,38776.12,380090.18,613176.64
2030,24892.88,203742.61,133972.89,38765.84,380090.18,598577.2
2031,25449.57,208330.04,136448.25,38759.83,380090.18,598577.2
2032,,,138676.07,,,598577.2
2033,,,141151.43,,,598577.2
2034,,,143626.79,,,598577.2
2035,,,151100.4,,,613176.64
2036,,,153673.52,,,613176.64
