year,Base case cost,Modeled wind power
2019,94554.3165463,
2020,101257.794212,
2021,105844.384194,
2022,109087.706036,
2023,111550.976817,
2024,113662.351773,
2025,115773.726728,
2026,118940.789162,
2027,121087.078063,
2028,123192.94029,
2029,125649.779555,
2030,127404.664745,
2031,130221.668928,
2032,133372.193177,
2033,136172.659175,
2034,139673.241673,
2035,141401.482009,
2036,144543.737164,
2037,146638.573935,
2038,149780.829091,
