year,Base case cost,Modeled residential energy efficiency
2017,676843.486832,680236.656573
2018,731693.401972,723588.705765
2019,790438.319107,768316.357144
2020,835317.136771,804743.487756
2021,862366.068643,825149.871494
2022,896456.872412,853539.030747
2023,917317.776079,869348.632473
2024,946550.919985,894179.112554
2025,977629.780577,920635.834984
2026,1000920.46239,938794.463045
2027,1032789.52377,966175.232421
2028,1052020.38744,981271.199651
2029,1086181.80074,1010783.15041
2030,1105876.47792,1026467.58507
2031,1142467.66936,1058242.2301
