year,Base case cost,Modeled non-residential energy efficiency
2017,257719.624103,235164.82656
2018,271127.585527,247169.498404
2019,289501.458589,263620.345005
2020,298936.690702,272068.077044
2021,304895.784668,277403.486752
2022,309861.696307,281849.661509
2023,312841.24329,284517.366364
2024,315820.790273,287185.071218
2025,318800.337256,289852.776072
2026,322773.066567,293409.715878
2027,326249.204714,296522.038208
2028,329228.751697,299189.743062
2029,332704.889844,302302.065392
2030,335187.845663,304525.15277
2031,339160.574974,308082.092576
