year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,85523.37,84941.76,0.0,172196.26,49816.52
2018,0.0,93534.06,85598.32,0.0,177593.53,49487.0
2019,0.0,104511.68,93587.64,0.0,184989.78,52828.07
2020,0.0,110148.83,97690.26,0.0,188787.86,54543.75
2021,0.0,113709.14,100281.39,0.0,191186.64,55627.33
2022,0.0,116676.06,95796.73,0.0,193185.63,53205.01
2023,0.0,118456.22,97008.26,0.0,194385.02,53714.93
2024,0.0,120236.37,98219.8,0.0,195584.42,54224.86
2025,0.0,122016.53,99431.34,0.0,196783.81,54734.78
2026,0.0,124390.07,94038.68,0.0,198383.0,51951.26
2027,0.0,126466.91,95354.11,0.0,199782.29,52508.99
2028,0.0,128247.07,96481.63,0.0,200981.69,52987.04
2029,0.0,130323.91,90508.92,0.0,202380.98,49975.12
2030,0.0,131807.37,91378.5,0.0,203380.47,50346.94
2031,0.0,134180.91,92769.81,0.0,204979.66,50941.85
2032,,,86578.91,,,47855.57
2033,,,88018.1,,,48477.04
2034,,,89457.29,,,49098.5
2035,,,90416.75,,,49512.82
2036,,,83811.58,,,46277.8
