year,population
2003,46.0
2004,50.0
2005,44.0
2006,46.0
2007,27.0
2008,33.0
2009,39.0
2010,50.0
2011,51.0
2012,51.0
2013,51.0
2014,51.0
2015,51.0
2016,52.0
2017,52.0
2018,52.0
2019,53.0
2020,53.0
2021,53.0
2022,54.0
2023,54.0
2024,54.0
2025,54.0
2026,54.0
2027,54.0
2028,54.0
2029,55.0
2030,56.0
2031,56.0
2032,56.0
2033,56.0
2034,56.0
2035,56.0
2036,56.0
2037,57.0
2038,57.0
2039,57.0
2040,58.0
