year,annotation,Electricity price ($/kwh)
2002,,
2003,,0.58
2004,,0.58
2005,,0.59
2006,,0.6
2007,,0.6
2008,,0.61
2009,,0.74
2010,,0.8
2011,,0.8
2012,,0.81
2013,,0.81
2014,,0.64
2015,,0.79
2016,start of forecast,0.44
2017,,0.48
2018,,0.51
2019,,0.55
2020,,0.57
2021,,0.58
2022,,0.59
2023,,0.6
2024,,0.6
2025,,0.61
2026,,0.62
2027,,0.62
2028,,0.63
2029,,0.64
2030,,0.64
2031,,0.65
2032,,0.66
2033,,0.66
2034,,0.67
2035,,0.68
2036,,0.69
2037,,0.69
2038,,0.7
2039,,0.71
2040,,0.72
