year,Base case cost,Modeled transmission and interties
2021,139188.475305,
2022,142398.27243,
2023,144732.670338,
2024,147203.184743,
2025,149544.388477,
2026,152620.621289,
2027,154968.630847,
2028,157183.926822,
2029,160295.039487,
2030,162703.45074,
2031,166147.198092,
2032,169124.746445,
2033,171804.539963,
2034,174782.088316,
2035,176866.372163,
2036,179843.920516,
2037,182668.337811,
2038,186190.352148,
2039,188592.808305,
2040,192439.800777,
