year,Base case cost,Modeled residential energy efficiency
2017,706194.768704,908895.744189
2018,764370.998021,949424.129336
2019,844000.098674,1007271.05903
2020,886358.763142,1036240.06304
2021,920937.373618,1059373.49338
2022,949152.029365,1077725.81288
2023,972506.274356,1092439.01405
2024,994378.836552,1106172.33726
2025,1018323.33333,1121759.99417
2026,1044405.34823,1139264.2775
2027,1068983.81915,1155756.94702
2028,1091993.16256,1171169.28041
2029,1119058.93044,1190049.71121
2030,1140717.75812,1204721.97109
2031,1168417.50014,1224482.88389
