year,annotation,diesel generation efficiency
2002,,15.53
2003,,16.56
2004,,16.56
2005,,15.43
2006,,16.12
2009,,13.74
2010,,16.02
2011,,15.69
2012,,15.94
2013,,14.67
2016,start of forecast,15.43
2017,,15.43
2018,,15.43
2019,,15.43
2020,,15.43
2021,,15.43
2022,,15.43
2023,,15.43
2024,,15.43
2025,,15.43
2026,,15.43
2027,,15.43
2028,,15.43
2029,,15.43
2030,,15.43
2031,,15.43
2032,,15.43
2033,,15.43
2034,,15.43
2035,,15.43
2036,,15.43
2037,,15.43
2038,,15.43
2039,,15.43
2040,,15.43
