year,Base case cost,Modeled diesel efficiency
2019,80232.7093641,232208.658826
2020,85896.194731,237357.281887
2021,89860.6344878,240961.31803
2022,92692.3771712,243535.62956
2023,94267.5737425,244967.626443
2024,95957.6298455,246504.041082
2025,98023.2539713,248381.881197
2026,100464.44612,250601.146786
2027,102530.070246,252478.986901
2028,104407.91036,254186.114277
2029,106093.980716,255718.905509
2030,107588.262134,257077.343163
2031,110016.469439,259284.804349
2032,112631.461922,261662.070242
2033,115246.454404,264039.336135
2034,118048.232064,266586.406735
2035,119729.29866,268114.649095
2036,122531.076319,270661.719695
2037,123547.918223,271586.121426
2038,126520.499714,274288.468236
