year,Base case cost,Modeled solar power (pv)
2016,86675.0838326,
2017,98016.4753265,
2018,106036.934903,
2019,116809.632028,
2020,121176.718391,
2021,124469.462364,
2022,126194.342354,
2023,127465.465095,
2024,128445.675401,
2025,129544.433068,
2026,131053.865022,
2027,131832.17862,
2028,133035.932322,
2029,134501.989688,
2030,134680.021144,
2031,136116.546876,
2032,137809.839092,
2033,139488.365491,
2034,140884.285226,
2035,141733.448906,
