year,Base case cost,Modeled residential energy efficiency
2017,223190.317944,223817.514119
2018,232955.500379,233180.593954
2019,254624.250775,254313.20755
2020,260689.04714,260136.742355
2021,265069.177849,264342.628603
2022,268101.576031,267254.396006
2023,270123.174819,269195.574274
2024,281039.127186,280044.509541
2025,283477.648458,282389.206872
2026,285916.169729,284733.904203
2027,288006.330818,286743.644773
2028,299624.881924,298281.775358
2029,302143.392546,300706.462041
2030,303582.541474,302091.997288
2031,306101.052096,304516.683971
2032,308979.349951,307287.754465
2033,311857.647805,310058.82496
2034,314376.158428,312483.511643
2035,326229.128913,324269.465027
2036,329198.843169,327131.951923
