year,Base case cost,Modeled transmission and interties
2021,251185.004835,
2022,254680.812015,
2023,257253.755632,
2024,259239.758021,
2025,261473.087846,
2026,264527.766243,
2027,266115.091573,
2028,268553.297108,
2029,271521.22633,
2030,271897.754664,
2031,274806.620618,
2032,278234.135894,
2033,281632.119537,
2034,284459.773497,
2035,286183.682634,
2036,290495.301205,
2037,292185.987254,
2038,295463.998633,
2039,297645.648098,
2040,302446.384358,
