year,annotation,Average Load
2003,,63.0
2004,,72.0
2005,,62.0
2006,,59.0
2007,,55.0
2008,,59.0
2009,,56.0
2010,,85.0
2011,,80.0
2012,,74.0
2013,,69.0
2014,start of forecast,75.0
2015,,75.0
2016,,76.0
2017,,77.0
2018,,77.0
2019,,78.0
2020,,79.0
2021,,79.0
2022,,80.0
2023,,80.0
2024,,81.0
2025,,82.0
2026,,82.0
2027,,83.0
2028,,84.0
2029,,84.0
2030,,85.0
2031,,86.0
2032,,86.0
2033,,87.0
2034,,88.0
2035,,88.0
2036,,89.0
2037,,90.0
2038,,91.0
2039,,91.0
2040,,92.0
