year,Base case cost,Modeled residential energy efficiency
2017,596187.057364,587682.360873
2018,634737.989109,617491.373501
2019,685663.16752,657286.459994
2020,726435.192733,691670.205072
2021,751264.813331,711388.27357
2022,772457.938043,728337.799733
2023,790863.904757,743163.128722
2024,808435.480102,757408.311285
2025,827245.002868,772736.999089
2026,848410.848315,790062.659853
2027,879411.935198,817678.09126
2028,897865.35525,832995.530894
2029,918764.777105,850396.315574
2030,936458.538389,865246.49114
2031,958954.624157,884126.752994
