year,Base case cost,Modeled non-residential energy efficiency
2017,109757.457109,195450.98842
2018,128870.031834,213539.862808
2019,155574.463194,238879.360386
2020,168141.751335,250764.181637
2021,177217.656797,259385.109171
2022,183908.769639,265697.07374
2023,188446.72237,270007.537508
2024,192315.563816,273686.804818
2025,196999.342806,278105.180016
2026,202875.518105,283678.036697
2027,207413.470836,287988.500465
2028,211428.138541,291775.679206
2029,216635.202556,296717.33943
2030,219834.932719,299765.410284
2031,225711.108018,305338.266965
