year,Base case diesel consumed,Modeled non-residential ashp
2017,135338.63078,94737.0415866
2018,135338.63078,94737.0415866
2019,135338.63078,94737.0415866
2020,135338.63078,94737.0415866
2021,135338.63078,94737.0415866
2022,135338.63078,94737.0415866
2023,135338.63078,94737.0415866
2024,135338.63078,94737.0415866
2025,135338.63078,94737.0415866
2026,135338.63078,94737.0415866
2027,135338.63078,94737.0415866
2028,135338.63078,94737.0415866
2029,135338.63078,94737.0415866
2030,135338.63078,94737.0415866
2031,135338.63078,94737.0415866
