year,Base case cost,Modeled residential energy efficiency
2017,493932.814419,488939.886208
2018,512133.667774,505892.044933
2019,546693.822755,538940.084041
2020,558126.34607,549480.775523
2021,566700.738557,557307.475324
2022,572417.000214,562419.992348
2023,576704.196458,566179.212661
2024,580276.859994,569265.490316
2025,583849.52353,572359.183692
2026,588851.25248,576821.191666
2027,593138.448724,580609.735481
2028,596711.11226,583724.649371
2029,600998.308503,587526.844174
2030,603856.439332,589974.552772
2031,621607.73,607185.867849
