year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,18327.01,2949997.2,3228063.02,61126.58,1803764.85,1105336.65
2018,20453.29,3294891.78,3495368.46,61725.67,1821877.35,1115011.86
2019,23407.33,3773293.93,3867086.7,62564.38,1847001.14,1128944.28
2020,24833.73,4006932.19,4044926.03,62962.83,1859270.9,1134990.68
2021,25767.08,4162691.03,4160971.09,63216.74,1867450.74,1138524.41
2022,26492.18,4285072.98,4243708.04,63411.49,1873877.75,1139513.41
2023,27005.18,4374078.03,4306606.91,63543.94,1878551.95,1140887.49
2024,27377.51,4440831.82,4344983.96,63635.42,1882057.59,1140074.42
2025,27880.32,4529836.87,4400325.5,63762.74,1886731.78,1139956.42
2026,28446.71,4629967.56,4463845.23,63907.69,1891990.25,1140175.91
2027,28937.4,4718972.61,4518274.62,64029.31,1896664.45,1140027.77
2028,29289.02,4785726.4,4555131.42,64110.84,1900170.09,1139164.47
2029,29880.65,4885857.08,4624743.5,64274.98,1905428.56,1140827.62
2030,30191.31,4941485.24,4659956.72,64355.19,1908349.93,1141085.11
2031,30837.02,5052741.56,4729968.54,64531.49,1914192.67,1141586.37
2032,31391.77,5152872.24,4790945.31,64675.04,1919451.14,1141721.83
2033,32011.13,5264128.55,4859879.13,64837.58,1925293.88,1142187.48
2034,32634.82,5375384.87,4928260.14,65003.83,1931136.62,1142634.86
2035,33068.58,5453264.29,4979069.61,65119.23,1935226.54,1143542.2
2036,33722.09,5564520.6,5054883.56,65303.98,1941069.28,1145477.54
2037,34123.69,5631274.39,5105279.48,65420.28,1944574.93,1147546.31
2038,34866.78,5753656.34,5197671.99,65637.3,1951001.94,1151339.07
2039,35417.46,5842661.39,5273529.51,65800.62,1955676.14,1155626.04
2040,36229.42,5976168.97,5374487.18,66037.91,1962687.43,1159769.07
