year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,21435.33,118306.6,16367.14,12953.29,31414.06,15971.11
2018,23849.58,131655.84,15727.0,15516.69,37638.03,17540.8
2019,27306.77,150769.52,17936.88,19186.73,46549.63,21693.95
2020,28949.48,159871.28,18989.2,20931.5,50793.24,23671.64
2021,30097.11,166242.5,16689.06,22150.97,53763.78,22778.2
2022,30914.89,170793.38,17134.22,23020.42,55885.58,23677.16
2023,31512.42,174130.69,17460.67,23656.23,57441.58,24336.39
2024,31999.94,176861.22,17727.77,24175.31,58714.66,24875.76
2025,32597.04,180198.53,14769.03,24810.64,60270.65,22981.49
2026,33303.63,184142.62,15084.64,25562.12,62109.56,23682.67
2027,33900.41,187479.93,15351.69,26197.04,63665.55,24275.98
2028,34442.35,190513.85,12125.67,26773.69,65080.09,22058.09
2029,35093.84,194154.55,12352.2,27466.54,66777.53,22633.42
2030,35526.14,196581.68,12503.21,27926.74,67909.16,23016.97
2031,36232.48,200525.78,12748.62,28677.66,69748.07,23640.24
2032,36993.68,204773.26,9290.3,29486.69,71728.42,21272.52
2033,37754.9,209020.75,9478.98,30295.67,73708.77,21859.84
2034,38570.82,213571.62,9681.13,31162.63,75830.58,22489.1
2035,39058.01,216302.15,9802.42,31680.79,77103.67,22866.66
2036,39873.97,220853.02,5995.77,32547.67,79225.48,20139.37
2037,40361.28,223583.55,6068.46,33065.84,80498.56,20462.99
2038,41232.28,228437.82,6197.69,33990.94,82761.82,21038.32
2039,41829.3,231775.13,6286.54,34625.38,84317.82,21433.86
2040,42754.98,236932.79,6423.84,35608.42,86722.53,22045.14
