year,annotation,Electricity price ($/kwh)
2002,,0.35
2007,,0.5
2012,,0.64
2013,,0.9
2014,,0.51
2015,,0.88
2016,start of forecast,0.57
2017,,0.62
2018,,0.67
2019,,0.73
2020,,0.75
2021,,0.77
2022,,0.78
2023,,0.79
2024,,0.8
2025,,0.81
2026,,0.82
2027,,0.83
2028,,0.84
2029,,0.85
2030,,0.86
2031,,0.87
2032,,0.88
2033,,0.89
2034,,0.9
2035,,0.91
2036,,0.92
2037,,0.93
2038,,0.94
2039,,0.95
2040,,0.97
