year,Base case cost,Modeled wind power
2019,337054.464981,
2020,355319.574557,
2021,368165.67141,
2022,378312.954508,
2023,385142.321963,
2024,391295.916718,
2025,398077.167446,
2026,406990.523811,
2027,415179.990749,
2028,422015.773768,
2029,431023.225065,
2030,436589.795751,
2031,446416.300669,
2032,456313.376786,
2033,464869.600111,
2034,474912.09567,
2035,481386.468605,
2036,491517.712794,
2037,498068.003232,
2038,508305.10422,
