year,Base case cost,Modeled residential energy efficiency
2017,855282.898389,838243.481509
2018,914126.820732,884510.647375
2019,988097.206764,943099.347956
2020,1035155.45327,980994.533783
2021,1074554.07206,1013114.56947
2022,1109350.17464,1041792.66578
2023,1130546.69079,1057668.91551
2024,1158891.59156,1081489.51547
2025,1191237.14446,1108660.91989
2026,1225886.30435,1137845.41176
2027,1257141.37394,1164426.70195
2028,1288733.42232,1191412.20561
2029,1322662.77557,1220439.65278
2030,1364060.64328,1257721.77475
2031,1400917.01429,1289441.95661
2032,1426877.08264,1310326.98537
2033,1464559.0517,1342993.63122
2034,1504881.60654,1377998.15943
2035,1536933.27406,1406232.831
2036,1566376.37519,1430470.47065
