year,Base case cost,Modeled residential energy efficiency
2017,80485.5036316,89723.0480055
2018,90121.0109664,98363.9194391
2019,100166.763279,107145.391947
2020,106556.087953,112755.328953
2021,110912.445686,116479.354696
2022,109788.902283,114810.762671
2023,112026.807031,116570.85706
2024,109506.481615,113600.057355
2025,111658.90032,115289.439849
2026,109420.221451,112574.991766
2027,111487.154112,114192.977941
2028,108475.283949,110758.820865
2029,105787.803354,107615.969389
2030,107209.773785,108648.636389
2031,104492.144378,105468.58923
2032,101560.799863,102081.009862
2033,103717.035474,103787.04861
2034,100670.056104,100275.907447
2035,96610.9819131,95837.875346
2036,93136.5723273,91910.6855553
